element_id,x_demo_m,y_demo_m,z_demo_m,layer_id,layer_name,log10_K_demo,K_demo_m_per_s
1868,37.096,851.602,132.305,3,lower,-8.35994,4.3657614329710065e-09
1869,131.357,419.68,154.662,3,lower,-8.76082,1.734522748315528e-09
1870,622.421,292.034,113.784,3,lower,-8.69756,2.0065038621154915e-09
1871,387.107,703.998,287.547,3,lower,-8.85707,1.3897286153727793e-09
1872,606.105,556.226,118.291,3,lower,-8.74341,1.8054688504754626e-09
1873,17.924,162.607,223.46,3,lower,-8.48538,3.2705440282169424e-09
1874,625.723,538.972,166.607,3,lower,-8.83825,1.4512759554926972e-09
1875,631.528,705.655,143.506,3,lower,-8.65429,2.216715714282782e-09
1876,-123.196,659.918,201.573,3,lower,-8.59626,2.5336113738705675e-09
1877,398.333,528.345,144.747,3,lower,-8.98404,1.03743286032002e-09
1878,340.653,363.177,138.642,3,lower,-8.86812,1.3548150114061346e-09
1879,603.446,429.775,130.385,3,lower,-8.89279,1.2800000894571122e-09
1880,89.703,287.151,248.556,3,lower,-8.55409,2.7919651949127813e-09
1881,462.292,789.515,291.77,3,lower,-8.70826,1.957672318767436e-09
1882,329.353,493.775,230.975,3,lower,-8.98725,1.0297931531974443e-09
1883,417.618,164.178,225.943,3,lower,-8.73772,1.829279215932266e-09
1884,238.297,490.684,142.094,3,lower,-8.81471,1.532110186263982e-09
1885,-60.843,639.988,142.388,3,lower,-8.58183,2.6192080689886435e-09
1886,25.818,657.416,231.321,3,lower,-8.65656,2.2051594613088242e-09
1887,563.912,900.845,220.593,3,lower,-8.6204,2.396624529408638e-09
1888,536.764,213.27,155.769,3,lower,-8.66063,2.1845902951153793e-09
1889,118.649,339.717,151.766,3,lower,-8.59109,2.563952646736047e-09
1890,247.442,597.539,203.264,3,lower,-8.72491,1.8840394835478548e-09
1891,451.399,482.836,236.296,3,lower,-8.90955,1.2315441908093852e-09
1892,-141.179,465.974,77.312,3,lower,-8.69267,2.0292240459990455e-09
1893,-89.616,495.203,139.752,3,lower,-8.66672,2.154170131919294e-09
1894,263.751,171.082,159.31,3,lower,-8.58753,2.5850562640339428e-09
1895,256.819,72.33,279.835,3,lower,-8.44509,3.5884756200482738e-09
1896,497.547,49.062,262.879,3,lower,-8.78784,1.629896398065426e-09
1897,628.662,636.088,200.101,3,lower,-8.73887,1.8244417417974065e-09
1898,323.457,440.971,132.88,3,lower,-8.96523,1.0833530241896388e-09
1899,346.257,354.003,201.04,3,lower,-8.85661,1.3912013806644046e-09
1900,-93.755,238.306,169.977,3,lower,-8.62964,2.3461728240096837e-09
1901,272.905,243.744,173.545,3,lower,-8.63997,2.2910259057647938e-09
1902,264.402,541.489,233.135,3,lower,-8.72555,1.881265105100686e-09
1903,-96.914,592.204,153.48,3,lower,-8.63325,2.326751486262953e-09
1904,465.701,462.201,253.282,3,lower,-8.90679,1.2393957426337364e-09
1905,40.477,733.077,158.909,3,lower,-8.54954,2.8213697133697898e-09
1906,529.452,571.905,266.112,3,lower,-8.80399,1.5703989636896869e-09
1907,605.972,566.893,245.735,3,lower,-8.79749,1.5940795853285413e-09
1908,142.166,527.062,242.772,3,lower,-8.67186,2.128825187543754e-09
1909,462.47,872.985,178.808,3,lower,-8.69838,2.002718916831759e-09
1910,415.403,328.701,150.744,3,lower,-8.93526,1.1607534950264618e-09
1911,-76.446,822.455,119.69,3,lower,-8.43832,3.644852852761165e-09
1912,193.708,377.459,247.475,3,lower,-8.72086,1.9016912139423987e-09
1913,-151.752,568.198,199.405,3,lower,-8.7349,1.841195903687649e-09
1914,-10.213,145.431,184.692,3,lower,-8.44401,3.5974105171654544e-09
1915,218.049,621.753,160.283,3,lower,-8.70743,1.9614172931147082e-09
1916,33.624,908.305,266.341,3,lower,-8.32772,4.701971582139032e-09
1917,-179.397,333.611,88.508,3,lower,-8.74014,1.819114350899031e-09
1918,63.89,801.709,128.353,3,lower,-8.41174,3.874895546905372e-09
1919,148.183,779.289,176.772,3,lower,-8.38119,4.157286930719253e-09
1920,623.66,831.089,194.744,3,lower,-8.55824,2.7654129993703088e-09
1921,456.27,827.694,252.282,3,lower,-8.6544,2.216154325959716e-09
1922,-4.349,148.131,205.784,3,lower,-8.37854,4.18273162495378e-09
1923,318.806,555.036,170.071,3,lower,-8.90212,1.2527949670713428e-09
1924,-92.26,457.277,120.073,3,lower,-8.65651,2.205413354288962e-09
1925,129.727,862.74,207.313,3,lower,-8.4293,3.7213455600387144e-09
1926,337.477,410.49,133.55,3,lower,-8.79503,1.6031346462469505e-09
1927,469.914,314.077,255.746,3,lower,-8.8557,1.394119494034743e-09
1928,-140.202,591.677,195.555,3,lower,-8.64606,2.2591236391953345e-09
1929,120.534,94.975,126.973,3,lower,-8.34926,4.474453509176054e-09
1930,186.82,298.658,133.034,3,lower,-8.60694,2.4720656499161292e-09
1931,626.944,519.272,116.58,3,lower,-8.76486,1.7184622646613712e-09
1932,-119.791,642.615,111.64,3,lower,-8.67536,2.1117378299440466e-09
1933,43.377,161.229,166.978,3,lower,-8.30647,4.937760259111283e-09
1934,464.063,842.354,261.799,3,lower,-8.8513,1.4083156323665283e-09
1935,-126.906,462.52,150.119,3,lower,-8.62704,2.360260835112604e-09
1936,-164.503,762.45,183.634,3,lower,-8.47927,3.3168818356710393e-09
1937,53.704,618.586,183.452,3,lower,-8.42668,3.743863447203875e-09
1938,526.708,598.995,231.182,3,lower,-8.77892,1.663719090527266e-09
1939,26.026,297.832,228.698,3,lower,-8.52506,2.9849702015564863e-09
1940,254.817,150.204,209.928,3,lower,-8.61486,2.427392467851633e-09
1941,425.866,416.8,223.454,3,lower,-9.01635,9.630525821152617e-10
1942,617.355,198.108,213.151,3,lower,-8.64894,2.2441919489421428e-09
1943,373.616,892.683,249.268,3,lower,-8.68672,2.0572165050117465e-09
1944,-157.308,418.669,109.95,3,lower,-8.70962,1.9515514259519806e-09
1945,257.497,769.22,256.998,3,lower,-8.69902,1.999769774710739e-09
1946,448.897,312.929,156.201,3,lower,-8.76183,1.7304936101494255e-09
1947,23.865,823.098,214.036,3,lower,-8.38703,4.1017576806969345e-09
1948,122.871,532.503,222.765,3,lower,-8.6468,2.2552775667452443e-09
1949,228.624,368.818,221.582,3,lower,-8.74534,1.7974631681082733e-09
1950,215.897,77.715,153.892,3,lower,-8.48153,3.2996661383737875e-09
1951,-165.689,682.652,206.043,3,lower,-8.59675,2.530754396557164e-09
1952,66.99,506.736,153.785,3,lower,-8.58308,2.6116802208109927e-09
1953,424.731,160.291,206.505,3,lower,-8.6784,2.097007578544648e-09
1954,85.407,54.373,139.567,3,lower,-8.3081,4.919262524341653e-09
1955,-127.825,78.549,78.827,3,lower,-8.55286,2.799883750053843e-09
1956,631.942,809.308,156.436,3,lower,-8.50768,3.1068479551313186e-09
1957,250.377,432.164,238.124,3,lower,-8.73486,1.841365491907001e-09
1958,503.529,715.739,273.375,3,lower,-8.82353,1.5013086954414896e-09
1959,136.868,404.591,236.747,3,lower,-8.70025,1.9941140801733603e-09
1960,387.558,446.194,154.375,3,lower,-8.92066,1.200438733564464e-09
1961,469.882,272.878,241.907,3,lower,-8.8428,1.4361506529074756e-09
1962,515.117,629.756,249.168,3,lower,-8.78715,1.6324880091280175e-09
1963,-140.928,80.914,196.021,3,lower,-8.45164,3.5347605551482994e-09
1964,616.737,167.649,158.092,3,lower,-8.74113,1.8149722947928524e-09
1965,-127.312,525.254,209.245,3,lower,-8.65394,2.218502896130938e-09
1966,-184.134,392.275,182.806,3,lower,-8.69136,2.035354210784773e-09
1967,499.543,808.912,198.007,3,lower,-8.69296,2.0278694846021344e-09
1968,196.795,847.122,279.965,3,lower,-8.54804,2.831131226968332e-09
1969,520.75,368.32,181.509,3,lower,-8.69595,2.0139561017805587e-09
1970,506.845,518.216,152.007,3,lower,-8.9247,1.1893234993151857e-09
1971,480.115,893.135,193.147,3,lower,-8.80218,1.576957540028258e-09
1972,345.387,311.071,134.597,3,lower,-8.82329,1.5021385785708571e-09
1973,319.953,350.243,211.461,3,lower,-8.852,1.4060475241299129e-09
1974,120.94,395.269,185.754,3,lower,-8.40353,3.948844207573961e-09
1975,-87.346,201.882,85.139,3,lower,-8.51803,3.0336816176540943e-09
1976,392.261,61.216,145.003,3,lower,-8.72028,1.904232617973995e-09
1977,65.407,575.861,159.081,3,lower,-8.56334,2.7331281800521825e-09
1978,-50.009,488.378,174.027,3,lower,-8.58737,2.5860088094114057e-09
1979,516.587,320.26,254.07,3,lower,-8.80116,1.580665593261325e-09
1980,298.679,156.958,226.871,3,lower,-8.65613,2.2073438964880843e-09
1981,94.494,813.838,220.982,3,lower,-8.3539,4.426902938351735e-09
1982,519.758,872.493,258.688,3,lower,-8.67868,2.095656023532053e-09
1983,309.644,619.98,232.673,3,lower,-8.94416,1.1372082456374698e-09
1984,187.192,674.752,209.728,3,lower,-8.76566,1.7152996539529795e-09
1985,260.91,407.009,179.584,3,lower,-8.91172,1.2254059930785521e-09
1986,509.606,728.047,209.359,3,lower,-8.75583,1.754567174275074e-09
1987,582.272,724.573,147.292,3,lower,-8.50612,3.1180279221028644e-09
1988,389.543,248.178,135.554,3,lower,-8.81514,1.5305939769435e-09
1989,246.003,681.471,193.578,3,lower,-8.77018,1.6975399352116978e-09
1990,436.439,112.445,180.53,3,lower,-8.7843,1.6432362237025567e-09
1991,97.895,771.832,194.264,3,lower,-8.40268,3.956580443110053e-09
1992,-47.718,130.46,206.659,3,lower,-8.42962,3.718604581236654e-09
1993,201.731,603.228,250.449,3,lower,-8.56472,2.724457264475058e-09
1994,64.674,192.869,186.276,3,lower,-8.37493,4.2176447835234525e-09
1995,605.043,905.595,243.567,3,lower,-8.45717,3.4900367492500047e-09
1996,368.446,456.709,154.974,3,lower,-8.9074,1.2376561379855923e-09
1997,-135.202,836.264,183.908,3,lower,-8.50597,3.1191050367952176e-09
1998,31.191,189.313,139.497,3,lower,-8.26948,5.3767519340982785e-09
1999,-47.977,329.85,180.839,3,lower,-8.51378,3.063514921523795e-09
2000,273.977,64.371,172.538,3,lower,-8.55379,2.793894482419759e-09
2001,173.725,787.035,256.259,3,lower,-8.48347,3.284959352146481e-09
2002,426.576,374.887,173.154,3,lower,-8.96359,1.0874517587600587e-09
2003,239.799,666.58,258.764,3,lower,-8.72629,1.8780623224966226e-09
2004,237.155,97.248,167.738,3,lower,-8.70159,1.987970795234071e-09
2005,-145.25,366.815,106.325,3,lower,-8.68702,2.055795920903348e-09
2006,531.329,562.089,210.787,3,lower,-8.94383,1.1380726852082442e-09
2007,385.665,407.747,260.371,3,lower,-8.84142,1.4407213764896673e-09
2008,609.306,580.775,129.218,3,lower,-8.78987,1.6222956362729559e-09
2009,102.288,194.898,254.957,3,lower,-8.40012,3.979971846729488e-09
2010,317.58,153.701,195.459,3,lower,-8.68344,2.0728124094190473e-09
2011,-79.502,649.689,201.813,3,lower,-8.59419,2.5457162805382205e-09
2012,218.777,237.379,229.618,3,lower,-8.42919,3.722288238045834e-09
2013,-54.707,430.495,81.461,3,lower,-8.57263,2.6752846641555022e-09
2014,-136.808,880.725,180.399,3,lower,-8.58891,2.576855110209113e-09
2015,484.056,68.009,226.345,3,lower,-8.76394,1.7221064763540451e-09
2016,388.778,782.584,273.784,3,lower,-8.77708,1.6707828163938102e-09
2017,71.402,847.687,270.962,3,lower,-8.29668,5.050332827769653e-09
2018,409.426,76.08,174.711,3,lower,-8.72935,1.864876172443482e-09
2019,569.894,726.546,209.455,3,lower,-8.696,2.0137242498623895e-09
2020,-159.561,317.877,59.936,3,lower,-8.73367,1.8464178925990485e-09
2021,369.281,674.313,238.064,3,lower,-8.91577,1.2140316248030432e-09
2022,195.807,393.758,153.468,3,lower,-8.65901,2.1927544447321843e-09
2023,189.291,86.625,211.3,3,lower,-8.46824,3.40220125152389e-09
2024,144.382,463.345,186.796,3,lower,-8.77362,1.6841470154606e-09
2025,254.701,521.766,202.902,3,lower,-8.89887,1.2622053016127349e-09
2026,-36.628,422.819,119.821,3,lower,-8.55405,2.7922223562528374e-09
2027,309.026,321.61,214.628,3,lower,-8.82728,1.4884011606125036e-09
2028,418.73,774.399,249.699,3,lower,-8.81465,1.5323218697307622e-09
2029,203.601,76.855,237.994,3,lower,-8.51625,3.046140985127467e-09
2030,97.631,146.837,253.852,3,lower,-8.41036,3.887227871803802e-09
2031,415.791,258.844,142.119,3,lower,-8.82575,1.493653978497685e-09
2032,95.654,228.356,175.086,3,lower,-8.47984,3.312531371707962e-09
2033,-58.384,854.992,220.927,3,lower,-8.32232,4.760800687800923e-09
2034,-14.911,868.916,160.583,3,lower,-8.28759,5.157152809491151e-09
2035,414.265,236.118,178.568,3,lower,-8.80371,1.5714117637710532e-09
2036,195.074,759.15,248.076,3,lower,-8.64487,2.2653222987706736e-09
2037,467.972,714.003,161.491,3,lower,-8.81679,1.5247898768401115e-09
2038,267.56,903.122,265.38,3,lower,-8.60128,2.5044940254298435e-09
2039,528.319,214.048,146.479,3,lower,-8.82544,1.4947205313751971e-09
2040,148.037,859.523,204.163,3,lower,-8.40325,3.951390942401993e-09
2041,80.212,223.918,115.82,3,lower,-8.41764,3.822610074046109e-09
2042,249.179,619.376,204.427,3,lower,-8.75741,1.7481955080848454e-09
2043,122.407,235.609,255.509,3,lower,-8.39072,4.067054573545246e-09
2044,612.698,688.343,268.879,3,lower,-8.69297,2.027822791719244e-09
2045,502.957,724.449,268.469,3,lower,-8.89859,1.2630193378301117e-09
2046,254.086,267.116,178.377,3,lower,-8.65324,2.2220815836257178e-09
2047,624.95,140.351,120.098,3,lower,-8.61326,2.436351805766436e-09
2048,-106.763,249.43,216.883,3,lower,-8.46463,3.4305993421572482e-09
2049,361.277,414.057,221.238,3,lower,-8.79572,1.600589634301499e-09
2050,74.931,242.056,153.931,3,lower,-8.33273,4.6480415321689015e-09
2051,450.973,461.707,240.066,3,lower,-8.98827,1.0273773811028387e-09
2052,323.429,794.034,253.816,3,lower,-8.73043,1.8602443750276582e-09
2053,437.689,779.072,245.32,3,lower,-8.68758,2.053146788006141e-09
2054,249.987,506.353,170.244,3,lower,-8.6978,2.0053953334298244e-09
2055,424.003,229.289,215.131,3,lower,-8.82872,1.4834742080624713e-09
2056,24.629,765.353,261.305,3,lower,-8.45331,3.5211943797618845e-09
2057,-1.133,575.904,95.276,3,lower,-8.54691,2.8385071988880123e-09
2058,-89.615,201.252,74.377,3,lower,-8.41425,3.85256522341229e-09
2059,285.557,313.077,142.192,3,lower,-8.8017,1.5787014214387149e-09
2060,607.525,457.709,135.134,3,lower,-8.84656,1.4237705318898267e-09
2061,-111.925,90.297,201.552,3,lower,-8.5026,3.143402541739016e-09
2062,397.419,852.164,188.817,3,lower,-8.87872,1.3221477796328959e-09
2063,42.27,162.884,129.314,3,lower,-8.46737,3.409023538972811e-09
2064,465.929,130.887,163.135,3,lower,-8.7406,1.8171885847844074e-09
2065,-103.501,806.282,109.893,3,lower,-8.40947,3.895202138774737e-09
2066,-86.026,726.385,186.17,3,lower,-8.48245,3.2926835957212335e-09
2067,-170.62,595.436,148.496,3,lower,-8.7577,1.7470285407634331e-09
2068,185.051,618.951,148.123,3,lower,-8.61575,2.4224231042878782e-09
2069,121.484,351.833,134.403,3,lower,-8.65907,2.1924515254357698e-09
2070,555.276,836.988,279.722,3,lower,-8.66247,2.1753542969808463e-09
2071,511.869,668.004,234.423,3,lower,-8.72585,1.8799660219436806e-09
2072,468.169,102.132,144.954,3,lower,-8.75423,1.7610431605099924e-09
2073,440.815,547.564,242.391,3,lower,-8.89532,1.2725650748860556e-09
2074,469.904,104.074,239.548,3,lower,-8.78948,1.623753125355498e-09
2075,-157.306,385.02,109.374,3,lower,-8.79572,1.600589634301499e-09
2076,182.498,706.662,254.184,3,lower,-8.69672,2.0103885402621057e-09
2077,83.064,425.674,233.856,3,lower,-8.82372,1.5006520298004724e-09
2078,142.364,405.757,127.849,3,lower,-8.60454,2.4857646063033985e-09
2079,270.189,263.431,155.15,3,lower,-8.80851,1.5541395049750212e-09
2080,619.985,594.413,267.524,3,lower,-8.83381,1.4661891454644273e-09
2081,206.208,660.714,260.995,3,lower,-8.67971,2.0906917235719447e-09
2082,-81.955,774.142,144.02,3,lower,-8.53381,2.9254319485615893e-09
2083,205.203,386.9,197.393,3,lower,-8.81372,1.535606705946712e-09
2084,303.779,530.159,185.178,3,lower,-8.85847,1.3852558727051919e-09
2085,158.478,410.486,234.731,3,lower,-8.69223,2.0312809706538007e-09
2086,144.936,707.486,135.352,3,lower,-8.52228,3.004138838244872e-09
2087,596.969,891.602,185.898,3,lower,-8.55641,2.777090290281426e-09
2088,566.823,723.613,188.335,3,lower,-8.78701,1.6330143459165301e-09
2089,408.59,440.743,185.774,3,lower,-8.96518,1.0834777569958955e-09
2090,375.43,70.856,207.202,3,lower,-8.79009,1.6214740401633022e-09
2091,11.063,52.117,127.203,3,lower,-8.43355,3.6851061305791636e-09
2092,100.033,656.441,231.954,3,lower,-8.52657,2.9746097697917233e-09
2093,630.466,429.618,235.993,3,lower,-8.86565,1.3625423194827748e-09
2094,581.91,716.939,160.52,3,lower,-8.77979,1.6603895829013733e-09
2095,301.204,767.625,191.883,3,lower,-8.7923,1.6132437825159153e-09
2096,591.701,889.695,214.23,3,lower,-8.59404,2.5465956916521794e-09
2097,-97.143,333.536,110.119,3,lower,-8.55959,2.756830087917928e-09
2098,601.958,735.562,198.039,3,lower,-8.67764,2.1006804805082585e-09
2099,426.768,909.74,175.63,3,lower,-8.70028,1.993976336410279e-09
2100,-155.942,476.045,197.962,3,lower,-8.68154,2.0819006462536984e-09
2101,475.15,385.061,202.595,3,lower,-8.90187,1.253516341433592e-09
2102,480.832,405.849,175.864,3,lower,-8.95568,1.1074394749895712e-09
2103,430.771,151.205,208.043,3,lower,-8.60796,2.4662664783110763e-09
2104,180.647,102.015,217.733,3,lower,-8.5257,2.980574626482314e-09
2105,623.693,218.525,189.24,3,lower,-8.45238,3.5287427591530066e-09
2106,-110.831,557.269,75.545,3,lower,-8.52272,3.0010967739849465e-09
2107,-166.476,89.982,170.681,3,lower,-8.45594,3.499935170796815e-09
2108,-8.84,69.596,241.119,3,lower,-8.23544,5.815137658547915e-09
2109,257.771,298.897,194.455,3,lower,-8.64901,2.2438302570869193e-09
2110,605.68,378.344,256.502,3,lower,-8.72664,1.876549392809523e-09
2111,267.679,844.653,194.493,3,lower,-8.66125,2.1814737930784664e-09
2112,284.507,103.539,267.399,3,lower,-8.7564,1.7522658618857114e-09
2113,-61.646,759.354,206.704,3,lower,-8.41805,3.819003004120176e-09
2114,18.392,751.074,240.674,3,lower,-8.33573,4.61604463932396e-09
2115,196.326,532.627,220.572,3,lower,-8.69784,2.005210638199479e-09
2116,213.429,325.248,184.232,3,lower,-8.66046,2.1854455973621115e-09
2117,80.237,552.058,233.963,3,lower,-8.6472,2.2532013356294847e-09
2118,305.189,559.056,139.451,3,lower,-8.74442,1.8012749109839083e-09
2119,325.536,200.685,177.5,3,lower,-8.72699,1.875037681908508e-09
2120,249.648,907.175,214.214,3,lower,-8.45245,3.528174038854475e-09
2121,380.852,452.852,147.35,3,lower,-9.05687,8.772633784103537e-10
2122,402.439,48.268,257.653,3,lower,-8.69184,2.0331058968707664e-09
2123,340.346,887.69,222.636,3,lower,-8.57482,2.661828066616715e-09
2124,-108.89,739.578,213.202,3,lower,-8.48221,3.294503702788309e-09
2125,-170.672,820.185,186.234,3,lower,-8.46545,3.4241280708850437e-09
2126,350.083,109.041,198.969,3,lower,-8.58317,2.6111390514519417e-09
2127,150.332,111.867,221.745,3,lower,-8.47856,3.32230882647643e-09
2128,-18.726,672.437,98.44,3,lower,-8.51405,3.061610932414791e-09
2129,101.683,909.725,218.34,3,lower,-8.36531,4.312111678217459e-09
2130,545.233,549.137,233.472,3,lower,-8.78856,1.627196494608992e-09
2131,-149.402,431.103,95.561,3,lower,-8.77626,1.673940434513802e-09
2132,554.795,184.823,129.391,3,lower,-8.66471,2.1641631605968374e-09
2133,301.27,152.81,164.715,3,lower,-8.608,2.466039337234336e-09
2134,78.863,101.619,109.613,3,lower,-8.28919,5.138188112114874e-09
2135,557.671,447.48,262.704,3,lower,-8.81715,1.5235264555182421e-09
2136,567.962,366.176,220.044,3,lower,-8.78542,1.639003949163734e-09
2137,337.321,210.956,202.948,3,lower,-8.73382,1.845780272571226e-09
2138,500.234,814.155,284.657,3,lower,-8.81457,1.5326041598494395e-09
2139,93.029,716.121,222.499,3,lower,-8.72482,1.88442995851669e-09
2140,532.438,643.434,240.517,3,lower,-8.80238,1.5762314914351671e-09
2141,-146.608,490.29,63.674,3,lower,-8.72603,1.8791870026803207e-09
2142,-179.801,470.669,110.674,3,lower,-8.68899,2.0464917583963197e-09
2143,363.565,699.226,234.89,3,lower,-8.72997,1.862215769528121e-09
2144,616.641,360.053,130.831,3,lower,-8.71041,1.9480046983085626e-09
2145,374.348,419.626,224.625,3,lower,-8.86576,1.3621972525249778e-09
2146,42.412,231.505,137.964,3,lower,-8.36192,4.345902712851517e-09
2147,620.769,589.13,164.734,3,lower,-8.75774,1.7468676408982584e-09
2148,518.377,45.841,130.752,3,lower,-8.73036,1.860544235160593e-09
2149,184.313,913.234,230.386,3,lower,-8.3653,4.312210969401279e-09
2150,-170.416,501.787,85.26,3,lower,-8.86251,1.3724293592898953e-09
2151,-29.286,550.853,225.623,3,lower,-8.51864,3.0294235695896022e-09
2152,-183.832,916.277,197.031,3,lower,-8.43074,3.709027044384615e-09
2153,-18.714,294.23,149.184,3,lower,-8.44451,3.593271228473681e-09
2154,307.889,642.548,206.75,3,lower,-8.76309,1.7254802790717492e-09
2155,17.987,551.281,192.231,3,lower,-8.5484,2.8287853879701257e-09
2156,-180.482,410.019,132.202,3,lower,-8.90662,1.2398809860066683e-09
2157,240.794,823.502,294.792,3,lower,-8.65555,2.2102937721758546e-09
2158,577.09,472.846,217.461,3,lower,-8.91823,1.2071743528045853e-09
2159,617.884,881.498,164.246,3,lower,-8.58813,2.5814873427142415e-09
2160,-14.802,767.737,125.262,3,lower,-8.56918,2.6966215446954295e-09
2161,82.932,823.552,220.344,3,lower,-8.37527,4.214344170440188e-09
2162,293.889,406.689,161.37,3,lower,-8.76796,1.7062395322347776e-09
2163,-107.834,722.625,103.366,3,lower,-8.45039,3.544949069267078e-09
2164,-105.239,474.522,122.794,3,lower,-8.58319,2.6110188068235903e-09
2165,437.261,499.594,241.708,3,lower,-8.82348,1.5014815499427084e-09
2166,299.592,246.393,180.34,3,lower,-8.8447,1.429881344481375e-09
2167,69.151,565.691,231.053,3,lower,-8.56475,2.7242690721345515e-09
2168,-71.793,641.687,112.701,3,lower,-8.59547,2.5382243142321417e-09
2169,100.676,587.21,132.187,3,lower,-8.55053,2.814945558866652e-09
2170,413.892,726.126,170.77,3,lower,-8.82395,1.4998575030390461e-09
2171,369.302,462.456,256.454,3,lower,-8.78383,1.6450155211996074e-09
2172,133.488,298.936,179.79,3,lower,-8.5433,2.862200149051191e-09
2173,248.939,244.469,126.226,3,lower,-8.70243,1.9841294349449076e-09
2174,-175.036,502.948,186.564,3,lower,-8.74475,1.7999067265690324e-09
2175,522.059,443.687,161.9,3,lower,-8.94436,1.1366846624554004e-09
2176,420.803,755.265,167.802,3,lower,-8.73274,1.8503760560131443e-09
2177,-1.899,372.775,176.914,3,lower,-8.49942,3.1665037012499486e-09
2178,213.431,686.216,230.088,3,lower,-8.64537,2.2627157508302e-09
2179,394.999,691.13,232.582,3,lower,-8.77397,1.6827903000914554e-09
2180,-51.74,822.36,146.176,3,lower,-8.31317,4.862168439746757e-09
2181,392.511,124.331,238.062,3,lower,-8.72258,1.8941745623690427e-09
2182,42.851,803.193,185.824,3,lower,-8.44671,3.5751148664405397e-09
2183,-171.91,612.137,197.768,3,lower,-8.55896,2.7608321265465334e-09
2184,-96.95,67.535,147.592,3,lower,-8.37583,4.208913496282045e-09
2185,569.895,268.82,262.34,3,lower,-8.63916,2.295302871495986e-09
2186,-95.4,417.33,127.531,3,lower,-8.72038,1.9037942026863846e-09
2187,273.488,383.605,269.722,3,lower,-8.6281,2.354507076184939e-09
2188,-9.002,236.221,175.776,3,lower,-8.3664,4.301302633821358e-09
2189,177.708,523.109,175.536,3,lower,-8.63058,2.3411001888559004e-09
2190,545.629,654.47,160.087,3,lower,-8.73348,1.8472258608454847e-09
2191,262.1,212.961,269.551,3,lower,-8.67152,2.1304924524803272e-09
2192,116.997,753.683,215.978,3,lower,-8.44084,3.6237647825559543e-09
2193,-89.135,765.914,193.392,3,lower,-8.4114,3.877930308761821e-09
2194,488.769,331.442,168.289,3,lower,-8.97126,1.0684150574081047e-09
2195,329.139,557.539,162.024,3,lower,-8.96737,1.078027898028187e-09
2196,-182.948,76.376,124.428,3,lower,-8.57049,2.6884997473462833e-09
2197,-65.73,700.799,119.862,3,lower,-8.51962,3.022595281176775e-09
2198,-1.907,601.386,198.982,3,lower,-8.45767,3.4860210080436112e-09
2199,-121.955,823.488,114.261,3,lower,-8.48772,3.252969564904493e-09
2200,455.269,525.598,225.011,3,lower,-8.83438,1.4642660733272774e-09
2201,441.717,308.558,261.901,3,lower,-8.81836,1.5192876235649923e-09
2202,54.29,426.618,232.854,3,lower,-8.57129,2.6835519063227615e-09
2203,1.26,894.724,250.151,3,lower,-8.12316,7.530780684068593e-09
2204,61.708,600.004,234.525,3,lower,-8.49154,3.2244823198423597e-09
2205,511.354,912.757,179.006,3,lower,-8.78243,1.6503269811655877e-09
2206,7.622,52.4,119.894,3,lower,-8.2498,5.626003525795428e-09
2207,159.885,429.182,213.693,3,lower,-8.78034,1.658288160259771e-09
2208,548.096,611.115,231.034,3,lower,-8.70287,1.9821202570852505e-09
2209,271.635,610.33,220.197,3,lower,-8.74586,1.7953122738597007e-09
2210,341.114,769.69,162.628,3,lower,-8.85551,1.3947295424357212e-09
2211,115.484,573.005,163.236,3,lower,-8.69733,2.007566777100499e-09
2212,123.122,681.042,197.855,3,lower,-8.53919,2.889415512043976e-09
2213,129.048,404.594,249.72,3,lower,-8.67095,2.1332905031545897e-09
2214,13.85,167.996,120.14,3,lower,-8.37698,4.1977831505170236e-09
2215,622.721,357.219,139.409,3,lower,-8.77409,1.6823253921806634e-09
2216,280.191,382.737,180.956,3,lower,-8.84688,1.4227218453908317e-09
2217,-92.08,139.68,218.028,3,lower,-8.32437,4.738381237863523e-09
2218,300.24,722.189,177.665,3,lower,-8.83475,1.4630191136043412e-09
2219,395.643,183.111,279.149,3,lower,-8.74618,1.793989926121138e-09
2220,205.083,430.894,190.93,3,lower,-8.72542,1.8818283198800363e-09
2221,-168.491,203.342,197.784,3,lower,-8.53867,2.8928772090963947e-09
2222,121.267,580.122,256.529,3,lower,-8.44796,3.564839653008329e-09
2223,-5.981,337.871,149.497,3,lower,-8.49222,3.2194375117997912e-09
2224,505.894,165.922,253.429,3,lower,-8.64949,2.2413516542172336e-09
2225,-64.464,359.826,165.641,3,lower,-8.52666,2.9739933973699704e-09
2226,162.847,158.782,193.793,3,lower,-8.51779,3.035358555383162e-09
2227,552.908,771.156,258.911,3,lower,-8.74988,1.7787708346879117e-09
2228,-50.749,901.682,134.779,3,lower,-8.48416,3.279744406033809e-09
2229,541.703,531.619,128.583,3,lower,-8.68589,2.061151904702592e-09
2230,617.757,585.932,169.219,3,lower,-8.74482,1.7996166392601152e-09
2231,290.747,861.617,278.827,3,lower,-8.68511,2.0648570935636747e-09
2232,602.12,764.986,248.73,3,lower,-8.66389,2.168253219905245e-09
2233,118.865,87.203,168.778,3,lower,-8.3673,4.292398159704706e-09
2234,145.367,115.208,131.92,3,lower,-8.46885,3.3974259526363076e-09
2235,467.513,99.769,209.044,3,lower,-8.71822,1.9132864684154424e-09
